booking_id,customer_id,driver_id,city,booking_date,day_of_week,weekend_flag,category,distance_km,trip_type,airport_flag,base_fare,per_km_rate,surge_multiplier,surge_reason,total_trip_cost,driver_earning,company_revenue,ride_status,cancellation_reason,payment_type,customer_rating,weather_condition,traffic_level,holiday_flag,booking_time,waiting_time,trip_duration_min
B1777,C5,D34,Mumbai,2025-03-10,Monday,0,Mini,16.38,Long,1,40.00,10.00,1.00,None,203.80,152.85,50.95,Completed,"Not Cancelled",Card,4.1,Clear,Medium,0,20:08:36,00:02:00,00:36:52
B932,C499,D208,Hyderabad,2025-03-27,Thursday,0,Auto,20.35,Long,0,30.00,8.00,1.00,None,192.80,144.60,48.20,Completed,"Not Cancelled",Card,3.6,Clear,Low,0,21:21:48,00:10:00,01:12:23
B199,C164,D86,Hyderabad,2025-01-24,Friday,0,Auto,23.10,Long,0,30.00,8.00,1.00,None,214.80,161.10,53.70,Completed,"Not Cancelled",Card,3.5,Clear,Low,0,19:27:47,00:03:00,01:30:54
B975,C322,D154,Mumbai,2025-01-23,Thursday,0,Prime,5.74,Medium,0,60.00,15.00,1.27,Rain,185.55,139.16,46.39,Cancelled_Customer,"Changed Plan",UPI,0.0,Rain,Low,0,06:57:05,00:07:00,00:14:52
B556,C419,D275,Delhi,2025-03-24,Monday,0,SUV,8.16,Medium,1,100.00,20.00,1.43,Traffic,376.38,282.28,94.09,Completed,"Not Cancelled",Wallet,3.8,Clear,High,0,22:31:55,00:02:00,00:18:22
B533,C395,D179,Delhi,2025-02-23,Sunday,1,Auto,10.22,Long,0,30.00,8.00,2.07,Holiday,231.34,173.50,57.84,Completed,"Not Cancelled",Wallet,4.9,Clear,Low,1,12:42:52,00:08:00,00:26:44
B544,C88,D46,Hyderabad,2025-01-17,Friday,0,Mini,8.23,Medium,1,40.00,10.00,1.00,None,122.30,91.72,30.57,Completed,"Not Cancelled",Wallet,3.5,Clear,Medium,0,15:24:07,00:05:00,00:27:32
B240,C281,D161,Delhi,2025-02-23,Sunday,1,Prime,7.57,Medium,1,60.00,15.00,1.48,"Peak Hour",256.85,192.64,64.21,Completed,"Not Cancelled",UPI,4.7,Clear,Low,0,19:10:29,00:06:00,00:29:44
B1670,C199,D168,Mumbai,2025-01-11,Saturday,1,Prime,1.04,Short,1,60.00,15.00,1.62,"Peak Hour",122.47,91.85,30.62,Completed,"Not Cancelled",UPI,4.8,Clear,High,0,19:34:13,00:02:00,00:02:41
B1789,C120,D262,Hyderabad,2025-01-20,Monday,0,Auto,23.71,Long,0,30.00,8.00,1.00,None,219.68,164.76,54.92,Completed,"Not Cancelled",Wallet,3.3,Clear,Medium,0,04:10:56,00:03:00,01:06:04
B1085,C141,D278,Delhi,2025-03-07,Friday,0,Prime,2.55,Short,1,60.00,15.00,1.86,Holiday,182.75,137.06,45.69,Completed,"Not Cancelled",UPI,4.3,Clear,Low,1,09:09:23,00:15:00,00:05:10
B1199,C479,D139,Hyderabad,2025-01-29,Wednesday,0,Auto,13.01,Long,1,30.00,8.00,1.69,Rain,226.60,169.95,56.65,Completed,"Not Cancelled",UPI,4.2,Rain,Low,0,01:26:38,00:10:00,00:29:22
B446,C109,D25,Chennai,2025-03-18,Tuesday,0,Mini,8.91,Medium,1,40.00,10.00,1.00,None,129.10,96.82,32.27,Cancelled_Driver,Other,Card,0.0,Clear,Medium,0,21:15:21,00:04:00,00:18:36
B1477,C217,D219,Chennai,2025-03-23,Sunday,1,Auto,9.57,Medium,1,30.00,8.00,1.21,"Peak Hour",128.94,96.70,32.23,Completed,"Not Cancelled",Cash,4.6,Clear,Medium,0,09:46:08,00:05:00,00:28:57
B1161,C131,D154,Hyderabad,2025-01-06,Monday,0,Prime,17.81,Long,0,60.00,15.00,1.34,Traffic,438.38,328.78,109.59,Completed,"Not Cancelled",Wallet,4.5,Clear,High,0,12:34:33,00:14:00,01:08:44
B1466,C283,D144,Mumbai,2025-03-02,Sunday,1,Mini,1.86,Short,1,40.00,10.00,1.42,"Peak Hour",83.21,62.41,20.80,Completed,"Not Cancelled",Wallet,4.3,Clear,Low,0,21:41:42,00:02:00,00:06:44
B1718,C36,D79,Delhi,2025-03-13,Thursday,0,Mini,20.95,Long,0,40.00,10.00,1.76,Traffic,439.12,329.34,109.78,Completed,"Not Cancelled",Card,3.7,Rain,High,0,19:34:07,00:09:00,01:16:41
B568,C312,D22,Delhi,2025-01-02,Thursday,0,Prime,22.86,Long,1,60.00,15.00,1.64,Rain,660.76,495.57,165.19,Cancelled_Driver,Other,Wallet,0.0,Rain,Medium,0,19:17:50,00:12:00,01:19:49
B880,C214,D12,Chennai,2025-02-08,Saturday,1,SUV,18.49,Long,0,100.00,20.00,1.37,"Peak Hour",643.63,482.72,160.91,Cancelled_Customer,"Driver Late",Cash,0.0,Clear,Low,0,14:08:36,00:06:00,01:12:32
B722,C459,D27,Bangalore,2025-01-27,Monday,0,Mini,19.80,Long,0,40.00,10.00,1.00,None,238.00,178.50,59.50,Completed,"Not Cancelled",Wallet,3.6,Storm,Medium,0,05:04:32,00:02:00,01:18:46
B753,C499,D146,Delhi,2025-02-08,Saturday,1,Auto,11.84,Long,0,30.00,8.00,1.37,"Peak Hour",170.87,128.15,42.72,Cancelled_Driver,"Driver Late",Wallet,0.0,Clear,Low,0,09:10:46,00:14:00,00:34:45
B808,C457,D130,Chennai,2025-02-21,Friday,0,SUV,17.06,Long,0,100.00,20.00,1.94,Traffic,855.93,641.95,213.98,Completed,"Not Cancelled",Card,3.9,Clear,High,0,20:37:56,00:13:00,00:34:59
B597,C236,D74,Delhi,2025-01-01,Wednesday,0,Mini,9.70,Medium,0,40.00,10.00,1.00,None,137.00,102.75,34.25,Cancelled_Customer,"Changed Plan",Wallet,0.0,Storm,Low,0,06:40:20,00:06:00,00:28:35
B44,C78,D77,Delhi,2025-03-02,Sunday,1,SUV,9.18,Medium,1,100.00,20.00,1.36,"Peak Hour",385.70,289.27,96.42,Completed,"Not Cancelled",Card,4.4,Storm,Medium,0,15:00:23,00:12:00,00:36:05
B631,C16,D59,Bangalore,2025-02-17,Monday,0,Mini,11.79,Long,1,40.00,10.00,1.00,None,157.90,118.43,39.48,Completed,"Not Cancelled",Card,3.7,Clear,Low,0,20:43:52,00:10:00,00:44:33
B608,C206,D210,Delhi,2025-01-23,Thursday,0,SUV,7.19,Medium,1,100.00,20.00,2.47,Holiday,602.19,451.64,150.55,Completed,"Not Cancelled",UPI,4.7,Rain,Medium,1,22:08:02,00:07:00,00:21:11
B1456,C36,D109,Chennai,2025-03-07,Friday,0,SUV,2.46,Short,1,100.00,20.00,1.33,Rain,198.44,148.83,49.61,Cancelled_Driver,"High Fare",Cash,0.0,Rain,Medium,0,20:29:36,00:13:00,00:05:08
B345,C16,D34,Mumbai,2025-01-30,Thursday,0,Prime,21.67,Long,1,60.00,15.00,1.00,None,385.05,288.79,96.26,Completed,"Not Cancelled",Cash,3.9,Clear,Medium,0,07:45:31,00:07:00,01:10:05
B1740,C335,D248,Hyderabad,2025-03-15,Saturday,1,SUV,16.87,Long,0,100.00,20.00,1.26,"Peak Hour",551.12,413.34,137.78,Completed,"Not Cancelled",Wallet,4.0,Storm,Low,0,00:39:11,00:02:00,00:50:02
B275,C449,D276,Delhi,2025-02-28,Friday,0,Mini,7.27,Medium,0,40.00,10.00,1.00,None,112.70,84.53,28.18,Completed,"Not Cancelled",Card,4.9,Clear,Medium,0,12:26:54,00:10:00,00:20:28
B734,C301,D166,Chennai,2025-01-27,Monday,0,Auto,3.18,Medium,1,30.00,8.00,2.02,Holiday,111.99,83.99,28.00,Completed,"Not Cancelled",Wallet,3.3,Clear,Low,1,10:51:49,00:09:00,00:11:17
B1360,C453,D267,Chennai,2025-01-31,Friday,0,SUV,9.50,Medium,0,100.00,20.00,1.00,None,290.00,217.50,72.50,Completed,"Not Cancelled",Card,3.5,Clear,Medium,0,05:45:41,00:08:00,00:25:48
B1382,C332,D288,Mumbai,2025-02-21,Friday,0,Auto,20.17,Long,0,30.00,8.00,1.28,Rain,244.94,183.70,61.23,Completed,"Not Cancelled",Cash,3.1,Rain,Medium,0,00:35:59,00:09:00,01:06:04
B766,C101,D183,Mumbai,2025-03-03,Monday,0,Mini,17.05,Long,0,40.00,10.00,1.00,None,210.50,157.88,52.62,Completed,"Not Cancelled",Wallet,3.2,Clear,Low,0,12:27:42,00:14:00,00:36:19
B1028,C494,D33,Mumbai,2025-02-15,Saturday,1,Prime,22.48,Long,1,60.00,15.00,2.43,Holiday,965.20,723.90,241.30,Completed,"Not Cancelled",Wallet,4.6,Clear,Medium,1,05:43:23,00:08:00,01:03:01
B262,C109,D77,Bangalore,2025-02-18,Tuesday,0,SUV,9.47,Medium,1,100.00,20.00,1.73,Traffic,500.66,375.50,125.17,Completed,"Not Cancelled",UPI,4.3,Rain,High,0,07:21:32,00:10:00,00:35:22
B312,C344,D212,Mumbai,2025-03-13,Thursday,0,SUV,10.49,Long,0,100.00,20.00,1.00,None,309.80,232.35,77.45,Completed,"Not Cancelled",Card,3.2,Clear,Low,0,06:01:29,00:11:00,00:32:58
B621,C420,D163,Chennai,2025-02-04,Tuesday,0,Auto,8.38,Medium,1,30.00,8.00,1.53,Holiday,148.47,111.35,37.12,Completed,"Not Cancelled",UPI,4.6,Rain,Low,1,21:49:00,00:15:00,00:31:53
B818,C120,D292,Delhi,2025-03-14,Friday,0,Mini,18.13,Long,0,40.00,10.00,1.00,None,221.30,165.98,55.33,Completed,"Not Cancelled",Wallet,3.6,Storm,Low,0,08:12:16,00:12:00,00:54:04
B1097,C438,D95,Mumbai,2025-02-09,Sunday,1,Prime,5.61,Medium,0,60.00,15.00,1.30,"Peak Hour",187.40,140.55,46.85,Completed,"Not Cancelled",Card,4.6,Clear,Low,0,10:44:17,00:08:00,00:16:54
B519,C421,D143,Bangalore,2025-01-05,Sunday,1,Auto,3.75,Medium,1,30.00,8.00,1.46,"Peak Hour",87.60,65.70,21.90,Completed,"Not Cancelled",UPI,3.3,Rain,Medium,0,00:56:45,00:09:00,00:14:23
B1357,C72,D52,Delhi,2025-01-18,Saturday,1,Mini,5.59,Medium,0,40.00,10.00,1.20,"Peak Hour",115.08,86.31,28.77,Completed,"Not Cancelled",Cash,4.4,Clear,Low,0,08:37:01,00:05:00,00:19:04
B536,C294,D177,Bangalore,2025-02-02,Sunday,1,Auto,13.02,Long,1,30.00,8.00,1.57,"Peak Hour",210.63,157.97,52.66,Cancelled_Customer,"Driver Late",Card,0.0,Clear,Medium,0,22:06:57,00:12:00,00:39:55
B963,C128,D24,Hyderabad,2025-01-01,Wednesday,0,SUV,15.18,Long,0,100.00,20.00,1.98,Traffic,799.13,599.35,199.78,Completed,"Not Cancelled",Wallet,3.1,Clear,High,0,03:52:13,00:13:00,00:53:02
B1619,C322,D133,Bangalore,2025-02-02,Sunday,1,SUV,9.68,Medium,1,100.00,20.00,1.49,"Peak Hour",437.46,328.09,109.36,Completed,"Not Cancelled",Cash,4.5,Clear,Medium,0,04:44:28,00:02:00,00:26:32
B1554,C399,D141,Hyderabad,2025-03-26,Wednesday,0,Prime,20.23,Long,1,60.00,15.00,1.45,Traffic,527.00,395.25,131.75,Completed,"Not Cancelled",Wallet,3.2,Clear,High,0,17:28:43,00:02:00,01:00:34
B102,C229,D110,Delhi,2025-03-09,Sunday,1,SUV,8.55,Medium,0,100.00,20.00,1.57,"Peak Hour",425.47,319.10,106.37,Completed,"Not Cancelled",Card,3.5,Clear,Low,0,11:30:02,00:14:00,00:21:52
B1273,C128,D152,Bangalore,2025-03-26,Wednesday,0,Prime,12.32,Long,0,60.00,15.00,1.66,Rain,406.37,304.78,101.59,Completed,"Not Cancelled",Cash,3.7,Rain,Medium,0,04:21:32,00:02:00,00:29:07
B1201,C196,D33,Bangalore,2025-02-06,Thursday,0,SUV,9.89,Medium,0,100.00,20.00,1.23,Rain,366.29,274.72,91.57,Completed,"Not Cancelled",UPI,4.7,Rain,Low,0,20:32:01,00:08:00,00:29:08
B406,C397,D248,Mumbai,2025-01-04,Saturday,1,Mini,6.34,Medium,0,40.00,10.00,1.79,"Peak Hour",185.09,138.82,46.27,Completed,"Not Cancelled",Cash,3.2,Rain,Medium,0,23:53:33,00:03:00,00:23:32
B335,C131,D35,Chennai,2025-01-04,Saturday,1,Mini,18.70,Long,1,40.00,10.00,1.46,"Peak Hour",331.42,248.56,82.86,Completed,"Not Cancelled",Card,4.4,Clear,Medium,0,14:34:15,00:05:00,00:45:09
B594,C219,D143,Bangalore,2025-01-10,Friday,0,Prime,19.67,Long,0,60.00,15.00,1.00,None,355.05,266.29,88.76,Completed,"Not Cancelled",Cash,3.2,Clear,Medium,0,00:57:38,00:03:00,00:45:07
B758,C458,D16,Bangalore,2025-03-12,Wednesday,0,Prime,21.41,Long,1,60.00,15.00,1.63,Rain,621.27,465.95,155.32,Completed,"Not Cancelled",Wallet,3.6,Rain,Low,0,16:46:40,00:04:00,00:49:44
B1232,C316,D88,Delhi,2025-02-11,Tuesday,0,Mini,8.84,Medium,0,40.00,10.00,1.55,Traffic,199.02,149.27,49.76,Completed,"Not Cancelled",Cash,4.7,Rain,High,0,20:07:31,00:08:00,00:20:51
B969,C100,D96,Hyderabad,2025-02-02,Sunday,1,Prime,16.06,Long,0,60.00,15.00,1.51,"Peak Hour",454.36,340.77,113.59,Completed,"Not Cancelled",Card,3.0,Clear,Low,0,07:10:35,00:07:00,01:03:31
B1331,C432,D190,Chennai,2025-02-16,Sunday,1,Prime,10.03,Long,0,60.00,15.00,1.57,"Peak Hour",330.41,247.81,82.60,Completed,"Not Cancelled",Wallet,4.5,Rain,High,0,08:44:42,00:08:00,00:38:53
B1677,C489,D93,Bangalore,2025-02-20,Thursday,0,Prime,6.81,Medium,1,60.00,15.00,1.83,Holiday,296.73,222.55,74.18,Completed,"Not Cancelled",UPI,3.5,Clear,Medium,1,11:32:55,00:07:00,00:17:35
B1615,C319,D31,Mumbai,2025-02-24,Monday,0,Mini,5.17,Medium,1,40.00,10.00,1.00,None,91.70,68.78,22.93,Completed,"Not Cancelled",UPI,3.0,Clear,Medium,0,08:20:58,00:04:00,00:14:44
B846,C322,D241,Chennai,2025-03-02,Sunday,1,Prime,7.95,Medium,0,60.00,15.00,1.41,"Peak Hour",252.74,189.56,63.19,Completed,"Not Cancelled",UPI,4.1,Storm,Low,0,10:12:51,00:04:00,00:17:31
B1650,C479,D220,Mumbai,2025-03-03,Monday,0,Prime,8.89,Medium,0,60.00,15.00,1.00,None,193.35,145.01,48.34,Completed,"Not Cancelled",Cash,3.9,Clear,Medium,0,20:30:46,00:11:00,00:34:35
B439,C496,D24,Hyderabad,2025-02-19,Wednesday,0,SUV,18.67,Long,0,100.00,20.00,1.97,Holiday,932.60,699.45,233.15,Completed,"Not Cancelled",Card,4.9,Clear,Low,1,22:25:29,00:11:00,00:46:55
B695,C43,D78,Hyderabad,2025-02-15,Saturday,1,SUV,16.14,Long,1,100.00,20.00,1.27,"Peak Hour",536.96,402.72,134.24,Completed,"Not Cancelled",Card,4.9,Clear,Medium,0,14:30:54,00:15:00,00:56:11
B1272,C149,D127,Mumbai,2025-01-12,Sunday,1,Auto,11.81,Long,1,30.00,8.00,1.49,"Peak Hour",185.48,139.11,46.37,Cancelled_Customer,"Driver Late",Cash,0.0,Rain,High,0,11:13:58,00:08:00,00:29:26
B241,C288,D246,Delhi,2025-01-26,Sunday,1,Auto,17.48,Long,0,30.00,8.00,2.19,Holiday,371.95,278.96,92.99,Completed,"Not Cancelled",Wallet,4.5,Storm,Medium,1,06:28:54,00:03:00,01:07:10
B310,C295,D259,Hyderabad,2025-02-09,Sunday,1,Mini,8.66,Medium,1,40.00,10.00,1.49,"Peak Hour",188.63,141.47,47.16,Completed,"Not Cancelled",UPI,4.5,Clear,Low,0,16:02:15,00:09:00,00:27:06
B1162,C67,D87,Mumbai,2025-02-25,Tuesday,0,Prime,17.44,Long,0,60.00,15.00,1.38,Rain,443.81,332.86,110.95,Completed,"Not Cancelled",UPI,3.9,Rain,Medium,0,12:33:47,00:04:00,00:55:58
B487,C47,D156,Bangalore,2025-03-31,Monday,0,Mini,12.10,Long,1,40.00,10.00,1.00,None,161.00,120.75,40.25,Completed,"Not Cancelled",UPI,3.7,Clear,Medium,0,00:08:05,00:13:00,00:46:52
B1722,C233,D118,Chennai,2025-03-30,Sunday,1,Auto,21.76,Long,1,30.00,8.00,1.61,Holiday,328.57,246.43,82.14,Cancelled_Driver,"High Fare",Card,0.0,Clear,Medium,1,07:38:32,00:09:00,00:58:34
B1403,C316,D35,Chennai,2025-01-20,Monday,0,SUV,1.24,Short,0,100.00,20.00,2.20,Holiday,274.56,205.92,68.64,Cancelled_Driver,"Changed Plan",UPI,0.0,Clear,Low,1,04:07:01,00:15:00,00:02:29
B1252,C497,D238,Mumbai,2025-01-22,Wednesday,0,Mini,1.08,Short,0,40.00,10.00,1.97,Holiday,100.08,75.06,25.02,Cancelled_Driver,"Changed Plan",UPI,0.0,Rain,High,1,22:13:40,00:12:00,00:02:42
B1739,C150,D240,Mumbai,2025-01-08,Wednesday,0,Mini,5.43,Medium,0,40.00,10.00,1.00,None,94.30,70.72,23.57,Completed,"Not Cancelled",Cash,3.8,Storm,Low,0,03:05:57,00:14:00,00:12:42
B1335,C281,D206,Mumbai,2025-02-27,Thursday,0,SUV,7.02,Medium,1,100.00,20.00,2.21,Holiday,531.28,398.46,132.82,Cancelled_Driver,"Changed Plan",Wallet,0.0,Rain,Low,1,13:53:44,00:13:00,00:14:11
B1250,C148,D167,Chennai,2025-01-16,Thursday,0,Mini,8.96,Medium,1,40.00,10.00,1.00,None,129.60,97.20,32.40,Completed,"Not Cancelled",UPI,3.6,Clear,Low,0,19:34:08,00:08:00,00:21:47
B681,C388,D15,Chennai,2025-03-26,Wednesday,0,Mini,14.00,Long,0,40.00,10.00,1.88,Traffic,338.40,253.80,84.60,Completed,"Not Cancelled",Wallet,4.2,Storm,High,0,09:44:09,00:14:00,00:37:44
B1443,C82,D8,Hyderabad,2025-02-04,Tuesday,0,SUV,12.36,Long,0,100.00,20.00,1.00,None,347.20,260.40,86.80,Cancelled_Driver,"No Show",UPI,0.0,Clear,Medium,0,00:07:38,00:15:00,00:43:28
B227,C83,D21,Delhi,2025-02-23,Sunday,1,Mini,7.78,Medium,1,40.00,10.00,1.41,"Peak Hour",166.10,124.57,41.52,Completed,"Not Cancelled",Wallet,3.8,Clear,Low,0,03:32:50,00:13:00,00:27:46
B1203,C153,D97,Chennai,2025-03-16,Sunday,1,SUV,24.13,Long,1,100.00,20.00,1.29,"Peak Hour",751.55,563.66,187.89,Completed,"Not Cancelled",Card,3.7,Storm,Low,0,10:56:59,00:13:00,01:15:04
B1519,C70,D156,Mumbai,2025-01-11,Saturday,1,SUV,3.37,Medium,0,100.00,20.00,1.67,"Peak Hour",279.56,209.67,69.89,Completed,"Not Cancelled",Cash,4.6,Rain,Low,0,10:59:43,00:15:00,00:11:28
B108,C413,D208,Chennai,2025-01-11,Saturday,1,Auto,16.63,Long,1,30.00,8.00,1.42,"Peak Hour",231.52,173.64,57.88,Completed,"Not Cancelled",Wallet,4.0,Clear,Low,0,01:01:48,00:06:00,00:58:46
B1459,C368,D129,Chennai,2025-03-23,Sunday,1,Prime,14.75,Long,1,60.00,15.00,1.26,"Peak Hour",354.38,265.78,88.59,Cancelled_Driver,"Driver Late",UPI,0.0,Clear,Medium,0,20:22:00,00:04:00,00:49:28
B416,C162,D193,Mumbai,2025-03-26,Wednesday,0,SUV,13.12,Long,0,100.00,20.00,1.00,None,362.40,271.80,90.60,Cancelled_Customer,"No Show",Wallet,0.0,Storm,Low,0,15:46:11,00:09:00,00:40:28
B1618,C370,D122,Hyderabad,2025-01-12,Sunday,1,Auto,16.61,Long,1,30.00,8.00,1.22,"Peak Hour",198.71,149.03,49.68,Completed,"Not Cancelled",UPI,3.4,Clear,Low,0,21:30:29,00:10:00,00:35:07
B915,C87,D207,Bangalore,2025-02-25,Tuesday,0,Auto,8.73,Medium,1,30.00,8.00,1.62,Rain,161.74,121.31,40.44,Completed,"Not Cancelled",UPI,4.4,Rain,Medium,0,16:59:05,00:13:00,00:26:10
B1053,C89,D20,Hyderabad,2025-01-17,Friday,0,Mini,20.50,Long,0,40.00,10.00,1.00,None,245.00,183.75,61.25,Completed,"Not Cancelled",Card,4.1,Clear,Medium,0,04:51:45,00:02:00,01:11:52
B1537,C283,D30,Bangalore,2025-02-04,Tuesday,0,SUV,22.45,Long,1,100.00,20.00,1.92,Holiday,1054.08,790.56,263.52,Completed,"Not Cancelled",Card,4.2,Clear,Medium,1,11:24:37,00:06:00,00:48:38
B1113,C118,D90,Hyderabad,2025-02-20,Thursday,0,Prime,24.60,Long,0,60.00,15.00,1.29,Rain,553.41,415.06,138.35,Completed,"Not Cancelled",Cash,3.0,Rain,Medium,0,05:27:01,00:03:00,01:14:38
B287,C317,D80,Hyderabad,2025-01-27,Monday,0,SUV,3.47,Medium,1,100.00,20.00,1.00,None,169.40,127.05,42.35,Completed,"Not Cancelled",Wallet,3.2,Clear,Low,0,05:49:23,00:03:00,00:07:23
B820,C434,D176,Bangalore,2025-01-24,Friday,0,SUV,18.49,Long,0,100.00,20.00,1.89,Holiday,887.92,665.94,221.98,Completed,"Not Cancelled",Cash,3.9,Storm,Medium,1,00:00:11,00:13:00,00:49:15
B498,C54,D233,Hyderabad,2025-03-23,Sunday,1,Mini,9.20,Medium,1,40.00,10.00,1.59,"Peak Hour",209.88,157.41,52.47,Completed,"Not Cancelled",Wallet,3.7,Clear,Medium,0,06:43:41,00:08:00,00:30:41
B1631,C308,D96,Mumbai,2025-01-11,Saturday,1,Mini,15.93,Long,1,40.00,10.00,1.63,"Peak Hour",324.86,243.65,81.22,Completed,"Not Cancelled",Wallet,4.6,Clear,High,0,03:09:43,00:08:00,00:57:18
B274,C494,D142,Bangalore,2025-02-21,Friday,0,Prime,13.43,Long,0,60.00,15.00,1.00,None,261.45,196.09,65.36,Completed,"Not Cancelled",UPI,3.7,Storm,Medium,0,18:25:41,00:11:00,00:46:39
B1212,C398,D53,Mumbai,2025-01-21,Tuesday,0,Prime,8.02,Medium,0,60.00,15.00,1.88,Traffic,338.96,254.22,84.74,Completed,"Not Cancelled",Wallet,3.9,Clear,High,0,05:17:19,00:10:00,00:30:10
B482,C22,D1,Mumbai,2025-02-08,Saturday,1,SUV,11.70,Long,0,100.00,20.00,1.30,"Peak Hour",434.20,325.65,108.55,Cancelled_Driver,Other,Card,0.0,Rain,Low,0,18:20:27,00:09:00,00:43:12
B520,C111,D18,Delhi,2025-01-03,Friday,0,Mini,5.25,Medium,1,40.00,10.00,1.00,None,92.50,69.38,23.12,Completed,"Not Cancelled",UPI,3.7,Clear,Medium,0,19:19:25,00:09:00,00:11:48
B1388,C176,D271,Delhi,2025-03-30,Sunday,1,Mini,12.18,Long,1,40.00,10.00,1.74,"Peak Hour",281.53,211.15,70.38,Completed,"Not Cancelled",Cash,4.4,Clear,High,0,21:07:54,00:05:00,00:37:29
B523,C335,D162,Hyderabad,2025-02-11,Tuesday,0,Prime,15.99,Long,1,60.00,15.00,1.00,None,299.85,224.89,74.96,Completed,"Not Cancelled",Wallet,3.0,Storm,Low,0,10:15:35,00:04:00,01:01:52
B171,C361,D49,Hyderabad,2025-02-05,Wednesday,0,Auto,7.01,Medium,0,30.00,8.00,1.00,None,86.08,64.56,21.52,Completed,"Not Cancelled",UPI,4.3,Clear,Medium,0,02:23:14,00:08:00,00:19:14
B874,C107,D118,Delhi,2025-02-11,Tuesday,0,SUV,1.46,Short,1,100.00,20.00,1.00,None,129.20,96.90,32.30,Completed,"Not Cancelled",Wallet,4.2,Clear,Medium,0,12:13:04,00:05:00,00:05:10
B343,C92,D229,Delhi,2025-01-22,Wednesday,0,Auto,15.72,Long,1,30.00,8.00,1.55,Holiday,241.43,181.07,60.36,Completed,"Not Cancelled",Card,3.9,Clear,Low,1,02:22:28,00:03:00,00:42:05
B701,C286,D19,Hyderabad,2025-03-06,Thursday,0,Auto,11.88,Long,0,30.00,8.00,2.43,Holiday,303.85,227.89,75.96,Completed,"Not Cancelled",UPI,3.4,Rain,Medium,1,10:26:00,00:07:00,00:41:14
B1605,C334,D210,Delhi,2025-01-31,Friday,0,Mini,21.66,Long,1,40.00,10.00,2.40,Holiday,615.84,461.88,153.96,Completed,"Not Cancelled",UPI,4.5,Clear,Medium,1,04:04:00,00:04:00,01:18:28
B693,C354,D86,Hyderabad,2025-03-22,Saturday,1,Prime,22.03,Long,0,60.00,15.00,1.63,"Peak Hour",636.43,477.32,159.11,Cancelled_Customer,"No Show",UPI,0.0,Clear,High,0,06:28:40,00:02:00,00:44:44
B1384,C412,D120,Mumbai,2025-03-07,Friday,0,Mini,17.15,Long,0,40.00,10.00,1.00,None,211.50,158.62,52.88,Completed,"Not Cancelled",Cash,3.4,Clear,Medium,0,19:23:13,00:14:00,00:53:44
B501,C174,D108,Chennai,2025-01-23,Thursday,0,Prime,5.28,Medium,1,60.00,15.00,1.00,None,139.20,104.40,34.80,Completed,"Not Cancelled",Wallet,4.8,Storm,Low,0,10:40:51,00:14:00,00:10:47
B16,C492,D261,Hyderabad,2025-02-07,Friday,0,Mini,14.90,Long,1,40.00,10.00,1.00,None,189.00,141.75,47.25,Cancelled_Customer,"Changed Plan",UPI,0.0,Clear,Medium,0,06:15:53,00:02:00,00:45:58
B514,C295,D159,Delhi,2025-03-03,Monday,0,Mini,10.34,Long,0,40.00,10.00,1.00,None,143.40,107.55,35.85,Completed,"Not Cancelled",UPI,3.3,Clear,Low,0,23:38:05,00:09:00,00:39:22
B1069,C238,D44,Bangalore,2025-02-24,Monday,0,Mini,14.06,Long,1,40.00,10.00,1.00,None,180.60,135.45,45.15,Completed,"Not Cancelled",Cash,4.4,Clear,Low,0,16:12:13,00:07:00,00:42:39
B1737,C111,D228,Mumbai,2025-01-28,Tuesday,0,SUV,5.50,Medium,1,100.00,20.00,1.00,None,210.00,157.50,52.50,Completed,"Not Cancelled",Card,4.4,Clear,Low,0,12:53:29,00:03:00,00:21:38
B1579,C320,D103,Bangalore,2025-02-04,Tuesday,0,Mini,15.76,Long,0,40.00,10.00,1.99,Holiday,393.22,294.92,98.31,Completed,"Not Cancelled",UPI,4.6,Storm,High,1,00:00:48,00:05:00,00:43:05
B452,C133,D55,Mumbai,2025-01-11,Saturday,1,Auto,8.53,Medium,1,30.00,8.00,1.69,Holiday,166.03,124.52,41.51,Completed,"Not Cancelled",Cash,5.0,Clear,Low,1,13:58:33,00:13:00,00:29:25
B421,C436,D275,Bangalore,2025-03-04,Tuesday,0,Prime,9.06,Medium,1,60.00,15.00,1.70,Holiday,333.03,249.77,83.26,Completed,"Not Cancelled",Card,3.2,Clear,Low,1,03:39:44,00:14:00,00:27:14
B1786,C217,D159,Hyderabad,2025-02-01,Saturday,1,Mini,22.41,Long,1,40.00,10.00,1.54,"Peak Hour",406.71,305.03,101.68,Completed,"Not Cancelled",UPI,5.0,Clear,Medium,0,16:09:44,00:04:00,00:55:52
B1765,C59,D219,Hyderabad,2025-03-31,Monday,0,Auto,20.23,Long,1,30.00,8.00,1.48,Rain,283.92,212.94,70.98,Completed,"Not Cancelled",UPI,3.6,Rain,Low,0,02:16:06,00:08:00,01:13:03
B708,C430,D275,Mumbai,2025-01-03,Friday,0,Mini,19.73,Long,1,40.00,10.00,1.51,Rain,358.32,268.74,89.58,Completed,"Not Cancelled",UPI,5.0,Rain,Medium,0,12:38:15,00:05:00,00:52:37
B82,C289,D297,Mumbai,2025-03-24,Monday,0,Prime,3.47,Medium,0,60.00,15.00,1.42,Traffic,159.11,119.33,39.78,Completed,"Not Cancelled",Card,3.9,Clear,High,0,04:46:18,00:09:00,00:08:43
